-3.290478904181362019e+00,1.354599563362736703e+01,-5.711735799851184403e+00,4.866174095493155605e+00,-3.192832483168000834e+00,-1.633126035698332590e+00,2.284549989614090837e+00,-2.962682213477191517e+00,1.172304632974012772e-01,-1.099168446704746671e+00,3.726031411349637334e-01,4.611513543814546590e-01,-8.579952768363052762e-01,1.434361668059253025e+00,1.001174438323566562e-01,5.637768997961093431e-01,-5.709942601365953774e-01,1.060762958080936791e+00,-8.182644725577750133e-01,1.466557963080517002e+00
-2.396140677273560726e+00,1.504971295834428169e+01,4.911642768889503685e-01,-4.696744568157305899e+00,-4.209151519221792981e+00,-1.808628471286021000e+00,-2.799543042676273963e+00,3.468560587138672879e+00,1.771417931353530761e+00,6.455854944467946943e+00,8.335839552997674762e-01,-8.651421954677999127e-01,-3.213803195953725211e+00,-1.942216673529620685e+00,-3.545751372243367006e-01,1.348005542370786625e+00,1.369070216635502657e+00,-2.743034760218192036e-01,-1.417920372569121401e-01,1.064277425249368747e+00
-2.394816960816854134e+00,1.474115608677845479e+01,-1.569937331328012942e-01,2.300078006265026342e+00,3.959600033483533732e+00,-1.869443880192186658e+00,1.508146568457248593e+00,6.670376642603113027e-01,-5.106420683531094351e-01,-1.602283389540473113e-01,8.573653584128122507e-01,-3.669716355897630677e+00,-9.380117944470375280e-01,-2.739025541568704369e+00,4.717178531083306425e-01,-1.944663347398467579e-02,-1.517413405028721574e+00,1.476530700013412023e-02,-2.539850950842691191e+00,3.729097382487265300e-01
-2.717265696480130277e+00,1.210799781350261206e+01,-5.614586933734920571e+00,3.863973718621064535e+00,-1.204965380379169781e+00,3.294711847455227716e+00,2.513041801758223670e+00,-2.840237577527835899e+00,3.526139109317914411e+00,1.575833432937846945e+00,-1.943244018475116075e+00,1.775815169055217746e+00,-3.932113462493810330e-01,5.969696130494963615e-01,3.170278603836127029e+00,1.807034564887474382e+00,3.211294616820041803e-01,-6.559977016400627692e-01,1.327196962361105292e+00,-6.393002057477280564e-01
-2.716239489225055870e+00,1.334088011007443164e+01,-6.803381656085697671e+00,6.158100580193701212e+00,-1.638794493653052742e+00,-2.031815774109893002e-01,-1.269717668539567690e+00,2.093384649357298954e+00,-7.630290573124977049e-01,8.326925359026348117e-01,-2.123822428185409450e+00,3.005017228578347854e+00,-2.133693863656198175e+00,4.315708206142402914e-01,-1.145307072203421761e+00,-2.777070970094061009e-01,7.697833998283787338e-02,8.269234046345232958e-01,1.763598257200472696e+00,-5.081884545551171861e-01
-3.043974931327100730e+00,1.347771787293370238e+01,-2.566589096269924042e+00,3.532447944262706585e+00,2.722619151853705510e+00,3.835284024476702802e-01,-3.268631191724798768e+00,5.568500535979310495e-01,-1.935171873789508057e+00,-1.641662592976201207e+00,6.014143831524382477e+00,1.373571252143916510e+00,-1.366051982650028584e+00,2.065372801397759250e+00,7.013045731915580339e-01,-8.162788418519157929e-01,2.187771167486487478e+00,-2.388927813559640789e+00,-6.942075974692285545e-02,1.798537803712297434e+00
9.765810370543400154e+01,-4.206521948969572655e-01,-3.466979650674617552e-01,-2.079010207900733320e-02,-4.824388959971481761e-02,-1.113443645700979978e-01,-5.861663312477449761e-02,-1.006799721563282346e-01,-2.757684546827965377e-02,-9.194385758952550169e-02,5.728789721260008072e-03,4.538498887803308485e-03,-4.383726003529053727e-02,2.565046019348748985e-02,-2.822317881230446135e-02,-1.127610490494701523e-03,-2.317512218002004687e-02,-3.382110327748488743e-02,3.396756442191062320e-03,1.329555555615580253e-02
-2.284699363897991553e+00,-1.219344787602796920e+01,-6.976826602224853735e-01,2.151668845340737324e-01,3.691439354440292919e-01,2.540597434403076171e+00,-1.998124646544666705e+00,9.535217041876191679e-01,-1.905770131853383953e+00,1.876943814913226038e+00,-5.662571192875884840e-01,4.522092624768447311e-01,3.613735410236894374e+00,-1.818219039585710739e+00,3.050616451966588372e+00,-9.499191042731874868e-02,-1.082114273709817165e-01,1.368893547789817422e+00,6.877066485674011576e-01,9.029192854734287010e-01
-2.640291089757764720e+00,-1.258635430551136736e+01,6.632357033936754354e-01,1.254466256277029235e+00,-1.771964308333691673e-01,3.010270011183578731e+00,-1.733891650582938926e+00,-2.288878968192069152e+00,-1.173845966739156671e-01,1.223768295156934194e+00,-6.924879271839141648e-01,-7.940049275691896113e-01,8.395428872005673560e-01,-9.709546336000046685e-01,-2.615797645471369393e+00,9.492608698923232780e-01,1.336630315720285900e+00,-1.099082570101599821e+00,-1.329132360609768027e+00,4.030799229189752086e-03
-2.917378303218154389e+00,-1.197047238387237122e+01,2.516205592896244014e-01,5.414909180268311362e-01,-3.995028744857787029e-01,3.703798356930610325e+00,5.119866180355683305e-01,-1.183530819457205396e+00,-1.052222783852008181e+00,9.558571417341881205e-01,-2.235518844568225028e-01,-2.017667652811810708e+00,-2.893746246711577541e+00,1.138509507631275453e+00,-2.751188014323776798e+00,-4.430674479254032572e-01,-2.047889025771693738e+00,-6.180654962493807858e-01,4.472743049780943947e-01,7.017540959571808568e-01
-2.486502050804090480e+00,-1.234834875348531824e+01,8.232139471485013793e-01,9.031672805409818316e-02,1.010120996127314319e+00,4.847261694327490211e+00,8.563517829914985002e-02,1.504526613517351175e+00,4.288761704249353102e-01,2.849907076356898994e-01,-7.740786108410401267e-01,-3.698053704875890468e-01,-1.306535734683017536e-01,2.363786130620607828e+00,5.024520745977073544e-02,1.719633268443649499e+00,-2.574260414258314533e+00,-5.564583476298211595e-01,-5.745615644315775761e-01,1.072510281581231517e+00
-2.714917650634705915e+00,-1.093167834294049356e+01,-2.213830432584019459e+00,-2.892327841118549347e+00,-1.620523290939551719e+00,-2.877407455556299176e+00,5.552101420953237998e+00,2.217008736007787251e-01,1.230543634817673926e+00,2.716807954237330680e+00,2.919123251328431756e+00,1.910096555357882808e+00,1.966357420540241430e+00,2.337624346645254203e+00,-2.190404140527258292e+00,-2.132470036256721713e-01,-3.917834257939551978e-01,3.816758282097910682e-01,-1.137834472068425251e+00,-4.608643756903338939e-01
-2.822118029551556440e+00,-1.178344144061084542e+01,-4.261558546748386300e-01,-1.543295556006173852e+00,3.420447964355859405e-01,-2.792918401914235571e-01,2.557017959911097038e-01,2.219864822196363496e-01,2.423607209098613824e-01,-6.149118514054326967e-01,-3.733490734250316523e-01,4.365810539978608240e+00,-3.500300241321586681e-01,-1.884286465403185673e+00,-1.394405621894618807e+00,1.120558383870003949e-01,8.503654069060482268e-01,-1.253131445748907780e+00,-2.021457643814791538e+00,9.582766908379806159e-01
-3.265257295149289085e+00,-1.171812828783219729e+01,-1.351432847966338224e+00,-5.368848887800080627e-01,-6.265840151845228911e-01,-2.631194435828741796e+00,3.232366369178354404e+00,1.137431168060073938e+00,-2.170365812080751411e+00,-2.132465967700002185e+00,-2.661049382311795330e+00,1.245706450935670562e+00,-2.962195593795039272e+00,-2.863201747893940663e+00,1.210798836981674675e+00,-2.099368360340722273e+00,-5.701148789710179798e-01,-2.524251276092413843e+00,9.234162300271733237e-01,-1.365851266834438915e+00
-3.048216382472445307e+00,-1.227614472838007664e+01,1.060050422961006378e+00,9.910821550025986637e-01,2.112799688142205312e+00,-2.485544280769837133e+00,-2.886772840735410739e+00,-1.746297141553471155e+00,1.525965013021114425e-01,-3.021185984135904556e-01,-2.288688374429101113e+00,2.423679212671638439e+00,9.945854273408796242e-01,-4.757086994972227756e-01,1.932482685689288715e+00,-1.984094546976288287e-01,-3.880365621560463718e-02,1.379316703116108878e+00,-1.214435091667611211e+00,3.324277772456735391e+00
-2.603173722689531733e+00,-1.235683471893301366e+01,-7.612401852395844770e-02,-6.600713419452323150e-01,-1.976860426766886558e-01,1.811705064102922202e+00,-1.734794009743520826e+00,-3.056249490140882097e-01,-2.522310307384313610e+00,6.346081305400870232e-01,7.373803962220208952e-01,3.812277320430251248e-01,2.150595194484098638e+00,1.104860462701014567e+00,-2.475607662368329853e-01,-5.878744842556059558e-01,2.789232104937829693e+00,-1.580509652022455303e+00,1.573147812354587449e+00,-2.935876851243433450e+00
-3.223806911327336433e+00,-1.215651010072760307e+01,-5.487536646317079381e-01,5.371412094677052718e-01,-1.721385752765298260e+00,1.926918892147165829e+00,1.714273301947803141e+00,1.171905410509727297e+00,-2.956455458574095196e+00,-1.490100221786399004e+00,2.663617526731725249e+00,-3.084248315382965844e-01,-3.814147554672122631e-01,-1.303842367136510028e+00,-1.286528817377510236e+00,1.164127486008295076e+00,-1.471416182483753721e+00,-3.633195117621290104e-01,9.071323948455380926e-01,8.879925469232381463e-01
-2.606337518347928039e+00,-1.193688482708316556e+01,-9.194185369113925255e-01,2.771043878584484865e-01,-1.418901549297632569e-01,2.113892853943455385e+00,1.218919395464390432e+00,-1.502898945782209505e+00,-8.938474693072357979e-01,5.970672243679959745e-01,-5.328747216418936450e-01,9.499678012896445312e-01,-2.797092886687510549e-01,-1.711072423991278901e+00,-8.315177975092203910e-01,-1.123930886728767620e+00,7.199431698806441071e-02,1.247647435720966591e-02,-2.803463996228701571e+00,-5.186050144367516657e-01
-2.331276140175203793e+00,-1.146856025329426032e+01,-9.868132659684233365e-01,-1.879760727878848403e+00,1.447038289502612596e+00,1.323988168740672933e+00,1.352120346584507971e+00,8.067107648810057929e-01,3.403831491481329685e+00,1.303424841173449478e+00,1.116498836099097280e+00,8.933974829876301094e-02,6.442620387264442749e-01,3.888112985277012434e-01,7.420751440346158301e-01,-7.475445514097118771e-01,3.858271271748788811e-01,1.347303292342436398e+00,2.482059344346496665e-01,5.398594901243761734e-01
-2.399883490126784480e+00,-1.136079090467782393e+01,-1.032561221714434652e+00,-1.264835068015782493e+00,2.726936875097407231e+00,1.807740119473089990e+00,4.685868122196430452e-01,1.770546367712920066e+00,5.764755983800045058e+00,-1.257754021706141367e+00,2.157351065049992300e+00,-9.284814281483577680e-01,-1.323748404801793122e+00,-1.718179314116227596e+00,1.636149118311951201e+00,-1.287827969170161513e+00,-1.603461457530139245e-01,-7.143427231605175010e-01,2.048767207850601846e+00,-2.417982805413772529e-01
-3.104584608984675587e+00,-1.141065119545859474e+01,-1.109143552550874823e+00,-2.062964379668848380e+00,5.635986670707641144e-01,-3.162364473458196379e+00,1.220193407955286746e+00,6.341754763297480224e-01,2.806945030159029297e+00,-2.594265294122236387e+00,1.282132268539239561e+00,3.976637935744419261e-01,1.298482457591073391e+00,6.098504027283941920e-01,-2.827243836707528102e-01,-2.600286526244557361e-01,4.925072475454184140e-01,6.794998765124891094e-01,1.267712051671059603e+00,-1.319815015667764602e-01
-2.883206477053003258e+00,-1.220946600459298814e+01,-7.146205668673105693e-02,-1.336933972393341996e+00,8.287095103216723935e-02,-3.436352571085476981e+00,-7.823548049810944427e-01,7.386102013462930715e-01,-1.732908562199701463e-01,-4.926159224035926987e-01,-1.132792760276745803e+00,6.278188580579859845e-01,-3.338537877993945635e-01,2.867237124056244424e-01,6.071117903591183307e-01,7.478280857618642141e-01,5.120166769096872184e-01,9.278822804543834790e-02,-7.065802993996573855e-01,-4.026343285536984618e-01
-3.438117177205177288e+00,-1.346686137714787712e+01,-7.079670675420546289e-01,1.222286791034259412e-01,1.027732703133329428e+00,-3.287231502230615110e+00,-3.069891979762813694e+00,6.641808534971955780e-01,9.745471582931474197e-01,-2.218089828693532439e+00,-8.997852575126819019e-01,-2.544224644652014256e+00,-1.463858235648616724e+00,2.426440861240999780e+00,3.213020885702143614e-01,1.061964389530816844e+00,-1.624409758311499363e+00,-7.797080167485300750e-01,5.790508327479133577e-01,2.738523830374383072e-01
-3.449573363589074848e+00,-1.269391701250565596e+01,3.541703573368248925e-02,-1.975298573664634461e-01,1.149010852579346320e+00,-2.278401217253345212e+00,-4.195954190212741963e+00,-2.663380521327830319e+00,1.185319534196356273e+00,1.018657188134618918e+00,-1.359154411945106444e+00,-9.480531520885089325e-01,-2.190204175851040436e-02,1.398950620765505359e+00,-5.198859075707261690e-01,-8.021800296135505048e-01,3.661075682545714693e-01,-5.566315053796704326e-01,-7.645889545897832651e-01,-1.017437512508554631e+00
-2.863752606896708741e+00,-1.279378086745336418e+01,-1.137560727494844715e+00,1.388264703754291673e-01,-6.729119892199943997e-01,-1.903394268058040906e+00,-7.263080476480738845e-01,-1.796656233587473839e+00,-9.757893378318687194e-01,5.112362137541091034e-01,-1.461399890717477446e+00,-2.600613168786690022e+00,-1.380394751356963656e+00,1.005210468439058813e+00,-1.160311469218508806e+00,1.113097766300786606e+00,6.718406879260343523e-01,2.176299005157297017e+00,1.858245778474910015e+00,-8.822716049039478481e-01
-1.579761559643622748e+00,-1.221397229587380284e+00,2.133474186929603178e+01,8.594490691008509486e+00,-3.277097441727831573e+00,-9.697450600810137988e-01,7.643254485790271779e-01,6.939874509443171302e-01,1.613571745449162709e+00,5.248448025644153470e-01,7.268357566000938075e-01,4.315814560701632940e-01,1.835495491297030046e-01,2.575299478427676148e-01,4.010378537407329747e-01,-9.096589846964392434e-01,-1.978579431587473847e-02,1.047013641886614943e-01,1.101901874380624147e-01,-5.943085378970687227e-01
-2.550837464923088493e+00,-1.215312084339567633e+01,-1.742283495729045395e+00,8.626129555599968413e-01,-2.192920779082709437e+00,-3.962216719766014639e-01,2.014763902117978400e+00,1.408759189038865767e+00,-4.634500899646645244e+00,3.599699940627512640e-02,2.016588800531454950e+00,-2.317956758774023740e+00,-1.843340125128266616e-01,-5.870335004521776145e-01,3.310389388953791201e+00,1.363018884906387562e+00,1.493509168095171757e+00,2.840874589766877012e+00,-1.012288436413305570e-01,-3.884103538780669940e-01
